PREDDEG,CONTROL,LOCALE,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,PPTUG_EF,INEXPFTE,AVGFACSAL,PCTPELL,PCTFLOAN,CDR2,PAR_ED_PCT_PS,GRAD_DEBT_MDN,MD_FAMINC,MD_EARN_WNE_P6,MD_EARN_WNE_P8,COST
3.0,3.0,22.0,14297.0,0.4205,0.3183,0.1433,0.0108,0.0084,0.0042,0.577,2340.0,6935.0,0.712,0.7604,0.101,0.4323291697,30157.0,16163.0,29592.0,33770.0,27054.0
2.0,1.0,21.0,1023.0,0.7019,0.042,0.1681,0.0127,0.0029,0.001,0.6031,13889.0,8704.0,0.4131,0.0064,0.052,0.4094488189,9478.124344851696,14917.0,31012.0,28969.0,14362.0
3.0,2.0,21.0,6021.0,0.7427,0.0437,0.1051,0.0382,0.0008,0.0002,0.0291,16012.0,11363.0,0.1504,0.5632,0.012,0.8006396588,26000.0,106325.5,65742.0,74970.0,68761.0
3.0,2.0,21.0,6729.0,0.7655,0.0367,0.1233,0.0152,0.0006,0.0001,0.0672,10076.0,10207.0,0.1591,0.5723,0.032,0.77093359,25000.0,106612.0,59090.0,66367.0,64621.0
3.0,2.0,21.0,821.0,0.6041,0.1084,0.1766,0.0597,0.0,0.0,0.0414,14327.0,9035.0,0.3664,0.7638,0.03,0.5778251599,27000.0,44704.0,48194.0,49475.0,54432.0
2.0,1.0,12.0,5114.0,0.3295,0.2368,0.3271,0.0436,0.0008,0.0018,0.6772,10362.0,9003.0,0.4375,0.0096,0.091,0.4183780021,5750.0,19555.0,33432.0,37717.0,16714.0
3.0,1.0,12.0,6246.0,0.4579,0.1862,0.2269,0.036,0.0013,0.0005,0.1479,16895.0,10278.0,0.4038,0.5785,0.042,0.609540636,22250.0,48142.0,44062.0,50773.0,25857.0
3.0,2.0,12.0,2141.0,0.6095,0.0612,0.0859,0.042,0.0019,0.0005,0.0135,30410.0,10943.0,0.1306,0.1343,0.029,0.8215053763,23000.0,99076.0,71516.0,79677.0,79605.0
2.0,1.0,21.0,2974.0,0.5249,0.0814,0.2875,0.042,0.003,0.0007,0.5578,9666.0,8433.0,0.4312,0.0325,0.084,0.4505730659,8525.0,22456.5,35955.0,35175.0,16067.0
3.0,2.0,13.0,3006.0,0.5442,0.0549,0.1058,0.0902,0.0003,0.0007,0.002,29813.0,13221.0,0.1448,0.1867,0.007,0.803986711,17000.0,60146.0,59414.0,61640.0,82245.0
3.0,1.0,13.0,3679.0,0.5216,0.0881,0.2721,0.0478,0.0033,0.0,0.1397,16416.0,10756.0,0.3308,0.4988,0.042,0.6201947719,24147.0,49923.0,44788.0,48489.0,22683.0
3.0,2.0,12.0,6639.0,0.3514,0.083,0.1481,0.2238,0.0032,0.0015,0.0077,65019.0,21343.0,0.1877,0.0552,0.01,0.75,12975.0,44004.0,78106.0,84763.0,82170.0
1.0,2.0,32.0,51.0,0.7647,0.0196,0.0784,0.0,0.0,0.0,0.0,34745.0,9266.365340495311,0.2537,0.3284,0.0,0.5629965691015473,12000.0,40006.0,71700.0,63945.0,41672.22966555222
1.0,3.0,21.0,308.0,0.1461,0.6494,0.1169,0.0097,0.0065,0.0,0.0,5897.0,5303.6545820881,0.4952,0.4436,0.107,0.3555555556,9500.0,13254.0,25810.0,25774.0,18793.0
2.0,1.0,13.0,10030.0,0.4476,0.2726,0.1627,0.0353,0.0041,0.0013,0.6166,9084.0,7676.0,0.3741,0.1732,0.146,0.5007385524,10500.0,25575.0,33455.0,35666.0,13041.0
3.0,1.0,13.0,4588.0,0.0811,0.714,0.0732,0.0076,0.0017,0.0002,0.1269,8123.0,8207.0,0.4574,0.5208,0.101,0.6449546183,26000.0,39554.0,36569.0,43818.0,24248.0
3.0,1.0,21.0,18665.0,0.6845,0.0642,0.0971,0.0559,0.0011,0.0003,0.0344,20152.0,13734.0,0.1563,0.4756,0.035,0.829062892,24572.0,107127.5,59828.0,64102.0,28744.0
3.0,2.0,21.0,617.0,0.3793,0.2253,0.1588,0.013,0.0016,0.0016,0.1345,5343.0,8629.0,0.3979,0.389,0.056,0.5782747604,18900.0,37011.0,41870.0,53765.0,23846.0
1.0,3.0,21.0,185.0,0.3135,0.4649,0.1351,0.0108,0.0,0.0162,0.4432,2976.0,5146.679030156422,0.3489,0.5683,0.117,0.4583333333,9833.0,23780.0,21686.0,23064.0,20447.0
3.0,2.0,21.0,8210.0,0.4922,0.2133,0.1571,0.0305,0.0049,0.0017,0.6648,4325.0,8279.0,0.273,0.487,0.07,0.5291805262,20000.0,29853.0,46185.0,47804.0,19155.0
3.0,2.0,11.0,7669.0,0.5598,0.076,0.1213,0.0674,0.0004,0.0007,0.0336,16736.0,12842.0,0.1247,0.3448,0.028,0.843656557,22750.0,84200.0,60487.0,67155.0,68494.0
3.0,2.0,11.0,2958.0,0.6268,0.0788,0.1623,0.0291,0.0007,0.0003,0.0581,20169.0,10443.0,0.1226,0.4582,0.018,0.8987341772,26000.0,114619.0,59595.0,65221.0,70559.0
3.0,1.0,11.0,2912.0,0.0388,0.5611,0.2273,0.0172,0.0027,0.001,0.5738,14128.0,8115.0,0.4184,0.2888,0.127,0.4920886076,24872.0,19867.0,33730.0,38069.0,19905.0
4.0,2.0,11.0,-2056.3106339099254,0.34416863769822037,0.13195923289185119,0.3033883380546678,0.04487784578912937,0.027782620765799793,0.008935750705536212,0.19821580897805502,20426.0,4378.0,0.5012728137576097,0.31358871951437794,0.0,0.6340684901269469,12049.43155112673,21131.293467288706,28241.392067411958,29042.678661469585,29478.884178005523
3.0,2.0,11.0,910.0,0.4187,0.1747,0.2176,0.0505,0.0066,0.0088,0.0637,33245.0,10533.0,0.5603,0.334,0.069,0.6614349776,18000.0,21722.0,31467.0,37240.0,39402.0
3.0,2.0,11.0,10798.0,0.498,0.0771,0.1301,0.1355,0.0006,0.001,0.0531,22278.0,15557.0,0.1469,0.3103,0.01,0.8393419671,20449.0,71358.5,66229.0,78002.0,77900.0
3.0,2.0,11.0,7343.0,0.5017,0.0511,0.0716,0.1419,0.0008,0.0014,0.0266,31282.0,16570.0,0.115,0.2162,0.005,0.8393543428,15500.0,78300.5,78439.0,88372.0,81515.0
3.0,2.0,11.0,9243.0,0.0031,0.6851,0.0649,0.0356,0.0117,0.0016,0.0242,18805.0,11374.0,0.4052,0.5548,0.096,0.7636063771,24500.0,40386.0,45187.0,52703.0,48214.0
3.0,3.0,11.0,315.0,0.0762,0.8222,0.073,0.0032,0.0032,0.0,0.9206,1822.0,819.0,0.6766,0.8016,0.105,0.4627059662,40621.0,18178.0,31690.0,34672.0,37839.37717424429
1.0,2.0,11.0,18.0,0.2222,0.3333,0.0556,0.1111,0.0556,0.0,0.0,4969.0,5902.50024741993,0.4074,0.2222,0.205,0.5280793343731645,12806.737873791626,25594.0,28613.0,30509.67500670504,16717.0
3.0,2.0,11.0,1369.0,0.0161,0.5741,0.3389,0.0124,0.0007,0.0,0.3477,7143.0,6611.0,0.5441,0.4427,0.107,0.4678178964,28250.0,22272.0,40039.0,45180.0,32886.0
4.0,2.0,11.0,7668.452152793741,0.39081314941647727,0.055605073970503516,0.2853428761919009,0.11513122070969745,0.0025948431397040395,0.004403802945450751,0.20066101060288344,15043.0,11217.0,0.325507145732596,0.3751353492183911,0.021,0.7057222955942977,19380.503428861783,48249.58454216117,50597.49772326875,55950.46657538709,37011.87971511101
1.0,1.0,21.0,2584.0,0.3816,0.3092,0.2763,0.0108,0.0031,0.0015,0.0,14950.0,7167.9316946832205,0.0521,0.0,0.0,0.4525547445,11003.03346624837,16748.0,29839.0,35620.0,16953.0
3.0,2.0,32.0,254.0,0.748,0.0709,0.0236,0.0276,0.0118,0.0,0.3425,7943.0,4640.0,0.3199,0.1967,0.055,0.6585365854,23590.0,33739.0,32776.0,37093.0,19539.0
3.0,2.0,21.0,2539.0,0.1225,0.3777,0.3734,0.013,0.0024,0.0008,0.1166,11193.0,8661.0,0.5117,0.548,0.04,0.5644329897,26997.0,28822.0,47989.0,47955.0,44485.0
3.0,2.0,13.0,2628.0,0.0068,0.804,0.0582,0.0004,0.0019,0.0,0.0384,9272.0,6832.0,0.7632,0.778,0.122,0.5776911836,31000.0,22913.5,29210.0,32627.0,29551.0
3.0,2.0,13.0,2789.0,0.4873,0.1008,0.1972,0.0169,0.0022,0.0007,0.062,7000.0,5981.0,0.2515,0.3443,0.063,0.729903537,17940.0,41024.0,37576.0,41170.0,58188.0
2.0,1.0,13.0,9714.0,0.6024,0.1109,0.1743,0.0242,0.0029,0.0023,0.6314,5228.0,6334.0,0.3033,0.1668,0.134,0.5995388163,12250.0,22005.5,29858.0,32590.0,10915.0
1.0,1.0,12.0,24521.0,0.1269,0.322,0.3747,0.0299,0.0015,0.0027,0.6687,5108.0,6632.0,0.3958,0.0861,0.081,0.5126302581,7500.0,20743.5,32056.0,36122.0,22104.0
3.0,2.0,13.0,217.0,0.0323,0.0138,0.8387,0.0,0.0,0.0,0.5438,5263.0,5998.0,0.6538,0.6209,0.074,0.7494199536,5500.0,16091.0,37147.0,36246.0,36515.0
1.0,1.0,13.0,4510.0,0.6038,0.1131,0.1745,0.0215,0.004,0.0035,0.563,5422.0,6609.0,0.4052,0.1891,0.213,0.5123435915,13000.0,21993.0,30130.0,32924.0,14651.0
3.0,2.0,21.0,154.0,0.2792,0.2273,0.2662,0.0065,0.0065,0.0,0.0519,10357.0,5689.0,0.6443,0.651,0.045,0.7454545455,21500.0,50581.0,32147.0,35764.0,29073.0
3.0,1.0,21.0,57874.0,0.4474,0.0981,0.3011,0.0737,0.0012,0.0011,0.2999,7680.0,11135.0,0.3435,0.2453,0.04,0.6473599532,18190.0,31400.0,45496.0,50542.0,22662.0
1.0,1.0,22.0,313.0,0.6454,0.1438,0.1278,0.016,0.0032,0.0064,0.0,7451.0,6205.619720655204,0.2744,0.0,0.0,0.5090909091,11794.927692739062,18431.0,32767.0,33819.0,14868.0
2.0,1.0,32.0,1246.0,0.6814,0.1629,0.0578,0.0064,0.004,0.0016,0.4502,6155.0,5916.0,0.303,0.0,0.122,0.4916030534,11323.631513270459,21653.0,31615.0,32408.0,9256.0
1.0,1.0,21.0,675.0,0.2756,0.1896,0.5037,0.0,0.0,0.0119,0.4459,8067.0,6590.7686697865365,0.1327,0.0,0.0,0.4230769231,12211.763653181897,20976.0,33107.0,35917.0,15197.0
2.0,1.0,13.0,8884.0,0.5499,0.133,0.215,0.0276,0.0011,0.0008,0.5537,5061.0,7211.0,0.3386,0.1498,0.179,0.58004559,8250.0,21285.0,29942.0,32365.0,10618.0
3.0,3.0,21.0,303.0,0.1881,0.5017,0.2145,0.0198,0.0033,0.0066,0.2046,9152.0,7607.0,0.5905,0.6323,0.174,0.5277116627,26123.0,20000.0,28684.0,29770.0,25718.0
3.0,2.0,11.0,1986.0,0.7618,0.0247,0.0916,0.0206,0.002,0.001,0.0287,14620.0,7551.0,0.2024,0.5039,0.062,0.7962466488,27000.0,77695.0,38265.0,43299.0,65354.0
2.0,1.0,21.0,10623.0,0.3584,0.1366,0.366,0.0176,0.0033,0.002,0.6083,3926.0,6548.0,0.3449,0.1162,0.12,0.495697074,8000.0,25854.0,34933.0,37870.0,14008.0
3.0,2.0,11.0,1142.0,0.0482,0.8511,0.035,0.0044,0.0026,0.0026,0.0771,3469.0,5548.0,0.7794,0.7386,0.115,0.4958677686,13982.124147991673,19475.5,26715.0,29275.0,26598.0
3.0,2.0,13.0,7155.0,0.5755,0.0492,0.15,0.0488,0.0024,0.0017,0.0454,13378.0,10362.0,0.17,0.2995,0.037,0.6445407279,23666.0,38662.0,65864.0,74337.0,57754.0
3.0,1.0,12.0,7436.0,0.028,0.9013,0.0464,0.0034,0.0007,0.0,0.1108,8376.0,8540.0,0.5547,0.398,0.106,0.6340590516,23548.0,28781.5,35527.0,38557.0,23985.0
3.0,1.0,13.0,23074.0,0.4039,0.1869,0.2895,0.0392,0.0013,0.0011,0.3234,8817.0,10231.0,0.3599,0.2683,0.055,0.6122271691,17236.0,28064.5,44590.0,50004.0,20118.0
2.0,1.0,11.0,16775.0,0.4369,0.2699,0.0987,0.0342,0.0036,0.0044,0.6823,4554.0,6315.0,0.3382,0.1863,0.136,0.5589471083,13562.0,25081.5,33522.0,36890.0,8642.0
3.0,2.0,23.0,2591.0,0.7267,0.0336,0.1235,0.0104,0.0019,0.0019,0.0259,8474.0,7711.0,0.2984,0.5346,0.05,0.7196261682,24250.0,53601.5,40607.0,43167.0,38585.0
2.0,2.0,21.0,550.0,0.7673,0.0345,0.0691,0.0218,0.0127,0.0073,0.0145,14675.0,6346.0,0.2663,0.5345,0.062,0.7649253731,12000.0,66397.5,37076.0,42240.0,32090.0
1.0,3.0,11.0,598.0,0.1522,0.3863,0.0619,0.0117,0.005,0.0,0.0669,8985.0,4481.0,0.7045,0.7474,0.121,0.5051635112,9500.0,16617.0,30722.0,29109.0,31051.0
1.0,3.0,21.0,317.0,0.0347,0.3817,0.1672,0.0158,0.0063,0.0,0.0,7604.0,4778.0,0.6271,0.7148,0.1,0.4641068447,9933.0,16501.5,30569.0,31518.0,27775.0
1.0,3.0,11.0,473.0,0.1776,0.1987,0.3171,0.0148,0.0021,0.0021,0.0,5230.0,2746.0,0.7348,0.768,0.095,0.4014925373,9500.0,15715.0,30449.0,32423.0,26930.0
3.0,2.0,11.0,917.0,0.2988,0.1625,0.3588,0.0502,0.0011,0.0033,0.6249,11802.0,8494.0,0.3733,0.5122,0.043,0.6097946288,24590.0,30567.0,56663.0,62748.0,35258.0
3.0,2.0,13.0,3114.0,0.5453,0.0491,0.1416,0.0177,0.0032,0.001,0.0478,11147.0,10635.0,0.2031,0.399,0.107,0.5986597171,27000.0,30032.0,36415.0,37258.0,57630.0
3.0,1.0,21.0,39277.0,0.0915,0.1158,0.6685,0.026,0.0006,0.0005,0.3578,7912.0,10604.0,0.5288,0.2131,0.065,0.5859626107,16500.0,23924.0,46662.0,52659.0,19666.0
2.0,1.0,33.0,897.0,0.4905,0.1293,0.2776,0.0067,0.0011,0.0033,0.5574,9133.0,6844.0,0.3276,0.1977,0.105,0.5815217391,9500.0,26806.0,31374.0,36474.0,20982.0
3.0,2.0,21.0,1098.0,0.0146,0.7459,0.0774,0.0009,0.0018,0.0,0.0619,6895.0,7174.0,0.6512,0.5151,0.199,0.5398110661,30063.0,20624.0,27882.0,31865.0,31302.0
1.0,3.0,21.0,332.0,0.0241,0.1777,0.3313,0.0,0.0,0.003,0.0,3620.0,4431.0,0.732,0.7598,0.161,0.3698948231,9500.0,12406.0,24598.0,25629.0,38757.0
1.0,3.0,41.0,55.0,0.6909,0.1636,0.0545,0.0182,0.0182,0.0,0.0,4881.0,5145.612914901245,0.2976,0.4643,0.142,0.6021505376,7073.0,17131.0,22353.0,23431.0,23691.0
3.0,2.0,12.0,2702.0,0.6884,0.0607,0.1484,0.0252,0.0056,0.0004,0.0307,9381.0,8888.0,0.2679,0.5429,0.063,0.7238010657,25000.0,66112.0,43834.0,48520.0,55055.0
3.0,1.0,12.0,32691.0,0.5831,0.0779,0.2304,0.0343,0.0012,0.0007,0.0984,11639.0,12077.0,0.2824,0.2208,0.05,0.7236359596,18000.0,43729.0,47426.0,53471.0,23308.0
3.0,1.0,12.0,33673.0,0.5078,0.0505,0.2407,0.112,0.0006,0.0004,0.0886,16490.0,12651.0,0.2213,0.1205,0.031,0.6923341749,15000.0,39127.0,54871.0,61712.0,21359.0
1.0,3.0,21.0,31.0,0.2581,0.5161,0.2258,0.0,0.0,0.0,0.129,3657.0,4625.840135423777,0.6977,0.7907,0.0,0.4796747967,7917.0,11766.0,18214.0,19035.0,22540.0
3.0,3.0,21.0,25526.0,0.3647,0.2774,0.184,0.0172,0.0069,0.0022,0.0,4068.0,5250.0,0.5239,0.5781,0.136,0.6065643048,27000.0,21349.5,28427.0,33238.0,37873.0
1.0,1.0,21.0,604.0,0.6109,0.2169,0.0844,0.0199,0.0066,0.0033,0.096,9529.0,6435.646387018973,0.2793,0.0,0.0,0.5020080321,10428.837609292703,15300.0,26153.0,31764.0,11954.0
2.0,1.0,13.0,3466.0,0.6994,0.1163,0.0736,0.0335,0.0043,0.0009,0.4853,6877.0,5645.0,0.2959,0.0505,0.154,0.5112781955,7147.0,22880.0,31340.0,33581.0,12065.0
2.0,3.0,12.0,20.0,0.55,0.2,0.2,0.0,0.0,0.05,0.5,4473.0,3167.0,0.2,0.48,0.085,0.5573828104077747,12500.09073732033,27667.0,23598.544147257227,24024.080571374707,15306.0
2.0,1.0,11.0,19474.0,0.3237,0.1748,0.379,0.0331,0.0016,0.0015,0.5349,4546.0,6546.0,0.4326,0.4713,0.106,0.5368978476,9762.0,22087.0,32884.0,35680.0,9940.0
3.0,2.0,21.0,165.0,0.7212,0.0667,0.0788,0.0061,0.0,0.0182,0.5273,12990.0,2079.0,0.45,0.1438,0.078,0.6582278481,11888.483601913584,23357.5,29983.0,29162.564013544466,17228.0
1.0,3.0,21.0,299.0,0.0635,0.5753,0.3144,0.01,0.0,0.0368,0.0,3828.0,4421.25486686419,0.5164,0.482,0.1,0.4962311558,6199.0,13244.0,17609.0,16701.0,18207.0
1.0,3.0,11.0,158.0,0.443,0.2468,0.2089,0.0443,0.0,0.019,0.0,4822.0,5650.065184849593,0.4737,0.4962,0.067,0.4984025559,7521.0,18657.0,21742.0,26181.0,21453.0
2.0,1.0,21.0,11481.0,0.3415,0.1296,0.4578,0.0118,0.0012,0.0013,0.5775,5497.0,8227.0,0.4029,0.0452,0.137,0.5198647506,8023.0,21577.0,30508.0,32693.0,11316.0
1.0,3.0,21.0,396.0,0.4848,0.3636,0.1237,0.0101,0.0051,0.0,0.6338,5204.0,4468.337554886997,0.5355,0.6032,0.195,0.5193133047,7917.0,12561.5,17571.0,17149.0,24175.0
3.0,3.0,11.0,866.0,0.2794,0.2102,0.3129,0.0092,0.0058,0.0023,0.3256,2348.0,5737.0,0.5246,0.5403,0.124,0.6484063745,30382.0,20734.0,27938.0,29771.0,39876.0
3.0,2.0,11.0,2541.0,0.5081,0.1739,0.1484,0.0244,0.0035,0.0035,0.0811,9751.0,8135.0,0.096,0.1436,0.048,0.643982808,22000.0,46900.0,57035.0,54760.0,58927.0
2.0,2.0,12.0,16649.0,0.2463,0.1771,0.3009,0.0193,0.0058,0.0023,0.4111,5498.0,5938.0,0.5049,0.5503,0.107,0.5234834336,26125.0,21659.0,35351.0,35012.0,43353.0
1.0,3.0,21.0,238.0,0.0,0.0084,0.9916,0.0,0.0,0.0,0.8361,1593.0,3950.9106846554287,0.3953,0.3953,0.052,0.3587434577688465,7807.0,0.0,16466.0,15022.0,20244.0
2.0,1.0,32.0,2047.0,0.703,0.1832,0.0762,0.0068,0.0015,0.0005,0.5999,5060.0,6272.0,0.3818,0.1236,0.136,0.4460093897,6992.0,21618.0,31132.0,32768.0,9408.0
1.0,1.0,22.0,668.0,0.5778,0.1497,0.2036,0.012,0.0225,0.006,0.3383,13271.0,6294.947135783603,0.3139,0.0,0.0,0.4819277108,9861.986490298135,17933.0,31225.0,31743.0,10139.0
2.0,1.0,22.0,3188.0,0.495,0.1139,0.2651,0.043,0.0053,0.0025,0.6154,3412.0,5811.0,0.2925,0.4093,0.088,0.5434782609,6750.0,25118.0,32178.0,34412.0,11833.0
1.0,1.0,13.0,562.0,0.4288,0.1744,0.3434,0.016,0.0036,0.0018,0.0107,13402.0,6463.994971378181,0.2036,0.0,0.0,0.4894894895,11311.936572191287,19016.0,37060.0,35732.0,15810.0
1.0,1.0,12.0,854.0,0.3583,0.5187,0.0644,0.007,0.0023,0.0,0.1054,4471.0,5355.621312965732,0.2334,0.0,0.0,0.513559322,10439.941167844785,12177.0,25496.0,25739.0,12509.0
1.0,1.0,11.0,476.0,0.0462,0.6891,0.2605,0.0,0.0,0.0042,0.2416,13487.0,6102.4396430076495,0.1694,0.0,0.0,0.3941605839,9148.166498443301,14022.0,27324.0,29160.0,10106.0
1.0,3.0,11.0,103.0,0.3883,0.2913,0.1845,0.0194,0.0,0.0,0.7087,3326.0,4842.7001759954055,0.641,0.6987,0.095,0.479338843,6333.0,10398.5,18159.0,19938.0,14187.0
3.0,2.0,21.0,212.0,0.5189,0.4057,0.0377,0.0142,0.0,0.0,0.8821,3974.0,3694.0,0.4778,0.5123,0.053,0.4563758389,34153.0,31532.5,38131.0,37675.0,37866.2477213042
2.0,1.0,21.0,7251.0,0.5476,0.091,0.2487,0.0364,0.0062,0.0006,0.5741,5224.0,6465.0,0.334,0.0875,0.16,0.5415723982,9000.0,23855.0,32958.0,35255.0,18651.0
1.0,1.0,21.0,1054.0,0.4307,0.1034,0.3909,0.0123,0.0009,0.0,0.0285,14836.0,6403.2529685039335,0.3206,0.0,0.0,0.47566719,9971.535355826816,18827.0,32403.0,32312.0,11297.0
3.0,2.0,21.0,66.0,0.197,0.2273,0.4545,0.0,0.0,0.0,0.5,6943.0,5636.0,0.4578,0.6145,0.047,0.7039473684,26082.0,38553.0,37614.0,41818.0,37375.75664140278
1.0,1.0,21.0,850.0,0.1894,0.3647,0.42,0.0094,0.0012,0.0047,0.2988,5510.0,5910.8006997939365,0.1528,0.0,0.125,0.4265536723,11845.904809170708,17084.0,30043.0,30972.0,15862.0
2.0,1.0,11.0,40538.0,0.0399,0.1493,0.7127,0.0094,0.0003,0.0004,0.5451,5017.0,7684.0,0.4708,0.0256,0.082,0.5141045959,9252.0,18391.0,31686.0,35243.0,11892.0
3.0,2.0,13.0,12215.0,0.4679,0.0899,0.2354,0.0451,0.0013,0.0007,0.0307,30563.0,14083.0,0.1607,0.2685,0.019,0.7990407674,17500.0,54690.5,60672.0,66216.0,73776.0
1.0,1.0,21.0,1223.0,0.4513,0.1603,0.3459,0.0164,0.0065,0.0033,0.6958,6193.0,6079.07375472308,0.0928,0.0,0.0,0.5608856089,12442.32027009402,16000.0,28179.0,31253.0,20728.643207519825
1.0,3.0,11.0,124.0,0.7097,0.1532,0.0887,0.0,0.0,0.0,0.4516,5238.0,5604.548895160338,0.4408,0.5735,0.07,0.5825082508,13000.0,23659.0,26916.0,28194.0,22298.0
2.0,1.0,41.0,756.0,0.5701,0.3016,0.082,0.0053,0.0093,0.0,0.6402,6243.0,5510.0,0.3858,0.0,0.0,0.4547413793,10991.603034414498,17842.0,30110.0,31653.0,9937.0
3.0,1.0,11.0,13866.0,0.5834,0.1152,0.1588,0.0589,0.0026,0.0008,0.2247,7374.0,8618.0,0.3049,0.2435,0.057,0.68291649,15531.0,37074.0,44219.0,49606.0,18984.0
3.0,2.0,21.0,6885.0,0.2681,0.1468,0.3441,0.1197,0.0015,0.001,0.0969,17047.0,10878.0,0.3896,0.4389,0.023,0.626659857,24250.0,31002.0,48167.0,50854.0,53370.0
2.0,1.0,41.0,3149.0,0.6291,0.1,0.1372,0.0279,0.0057,0.0019,0.5186,6145.0,5532.0,0.2199,0.1935,0.108,0.5642265193,7932.0,23721.0,31393.0,33195.0,12187.0
3.0,2.0,12.0,2396.0,0.5897,0.0868,0.1807,0.0184,0.0029,0.0013,0.0476,10374.0,8683.0,0.2531,0.3877,0.043,0.7799625468,22500.0,52817.5,38362.0,43578.0,52625.0
2.0,1.0,21.0,20378.0,0.2576,0.305,0.3458,0.0253,0.0016,0.0014,0.657,4071.0,6686.0,0.383,0.0918,0.135,0.5055608516,7081.0,21408.5,32904.0,36230.0,16700.0
2.0,1.0,21.0,6630.0,0.5302,0.0665,0.2395,0.0273,0.002,0.0012,0.5977,3973.0,6359.0,0.3121,0.0807,0.14,0.568839779,9535.0,23149.0,31928.0,34367.0,11441.0
2.0,1.0,13.0,6249.0,0.5769,0.2015,0.1027,0.0259,0.0061,0.003,0.562,3886.0,5364.0,0.3488,0.0516,0.119,0.5064157399,7500.0,20605.0,29307.0,31955.0,9125.0
1.0,1.0,21.0,645.0,0.4806,0.1876,0.2341,0.0527,0.0031,0.0016,0.1984,6958.0,5686.168011792878,0.338,0.0,0.0,0.5201793722,11931.643789992038,14935.0,29099.0,29339.0,20115.296324458068
2.0,1.0,13.0,6114.0,0.4431,0.1807,0.2898,0.0252,0.0021,0.0021,0.6317,3505.0,6631.0,0.3344,0.077,0.061,0.4856670342,10076.0,23968.0,32287.0,34765.0,12830.0
4.0,2.0,21.0,-225.94627443113222,0.41382459143406364,0.08848257613910548,0.26507995046085675,0.053356625987050585,0.031084754792740116,0.007206972903518426,0.18983427812567966,20868.0,5797.0,0.45757400590222896,0.32299379240624626,0.0,0.64561518898862,13474.425031123525,26823.38359890502,33097.895910270556,34811.63814831488,31782.946607201535
3.0,2.0,13.0,1704.0,0.439,0.0323,0.142,0.0986,0.0023,0.0023,0.0141,19100.0,9157.0,0.2213,0.5472,0.092,0.8316831683,27000.0,51310.0,38594.0,39804.0,73962.0
1.0,1.0,21.0,805.0,0.0907,0.2,0.6957,0.0124,0.0,0.0,0.3727,14544.0,6503.332868721916,0.2273,0.0,0.111,0.4844290657,10306.939846137695,16112.0,29420.0,32382.0,14914.0
3.0,2.0,21.0,2567.0,0.5836,0.058,0.171,0.0343,0.0008,0.0016,0.0312,12478.0,9811.0,0.24,0.3948,0.049,0.7624671916,25500.0,43978.0,42072.0,50565.0,70679.0
3.0,2.0,23.0,6717.0,0.2922,0.2013,0.1711,0.0122,0.0042,0.001,0.4131,6914.0,8507.0,0.4371,0.4263,0.093,0.5089567966,25278.0,22361.0,41433.0,43422.0,40214.0
2.0,1.0,11.0,18984.0,0.5601,0.1403,0.1849,0.0415,0.0034,0.0026,0.671,4877.0,6709.0,0.3372,0.179,0.175,0.5557360406,16868.0,22640.5,33360.0,36657.0,11527.0
1.0,1.0,11.0,646.0,0.4118,0.387,0.1455,0.0294,0.0,0.0,0.0619,8997.0,6100.449897156507,0.3867,0.0,0.0,0.4990176817,12993.288963277317,12455.0,27830.0,31785.0,28746.0
2.0,1.0,22.0,11038.0,0.5209,0.1166,0.225,0.0368,0.0022,0.0014,0.5445,5020.0,6681.0,0.272,0.1219,0.192,0.5815653414,11310.0,25000.0,33220.0,35490.0,13803.0
1.0,1.0,21.0,1138.0,0.6002,0.109,0.2408,0.0132,0.0018,0.0,0.5334,9513.0,6515.603344235678,0.1089,0.0,0.0,0.4866071429,12555.057584427026,17739.5,34679.0,36001.0,20370.0
1.0,1.0,13.0,11898.0,0.4157,0.1553,0.3063,0.0375,0.0023,0.0019,0.6247,4375.0,6764.0,0.2928,0.1398,0.13,0.5933412604,11047.0,24900.5,33547.0,35978.0,9487.0
1.0,1.0,21.0,1297.0,0.1264,0.5829,0.2406,0.02,0.0046,0.0023,0.0,6369.0,5606.832389713279,0.2362,0.0,0.0,0.4559386973,11443.919667636903,16902.0,31086.0,28874.0,15384.0
3.0,2.0,21.0,42.0,0.3333,0.0714,0.3095,0.0238,0.0,0.0,0.0,27547.0,3586.0,0.0,0.0,0.0,0.5934059938428906,9992.637035624793,14929.0,25358.522330904216,25391.87260826896,28501.02410947832
2.0,1.0,32.0,3708.0,0.6486,0.1011,0.1454,0.0243,0.0046,0.003,0.6319,4963.0,5416.0,0.2067,0.0557,0.097,0.5707070707,12000.0,24832.0,32116.0,36564.0,11676.0
2.0,1.0,41.0,2098.0,0.3866,0.1187,0.4285,0.0191,0.0019,0.0029,0.5763,7620.0,6048.0,0.4382,0.036,0.136,0.4455645161,7368.0,20658.5,30671.0,33375.0,10207.0
3.0,1.0,11.0,36763.0,0.4551,0.0803,0.2248,0.0831,0.0015,0.001,0.1926,10340.0,10835.0,0.3155,0.2457,0.054,0.6424581006,17988.0,32495.0,45961.0,50455.0,21383.0
